id, orderId, tokenId, type, endsAt, cancelled, category, highestBidder, highestBid,  claimed, totalBids, totalBidsVolume, platformFees, gbmFees, royaltyFees, sellerProceeds
11321,6213,1000000008,erc1155,1677424513,false,11,0xd7fd128a2fd1382fb286cb82b756f7b0e983b5a1,0.45,true,2,0.75,0.0135,0.0045,0.0,0.417 
12120,7012,1000000016,erc1155,1677424513,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,3,51.1,0.633,0.211,0.0,18.756666668 
12122,7014,1000000016,erc1155,1677424519,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,3,51.1,0.633,0.211,0.0,18.756666668 
12124,7016,1000000016,erc1155,1677424521,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,4,52.1,0.633,0.211,0.0,18.706666668 
11859,6751,1000000038,erc1155,1677424525,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,19.459676250000005,true,7,117.153201250000007,0.58379028750000015,0.19459676250000005,0.0,17.53232685983700479 
12126,7018,1000000016,erc1155,1677424527,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,6,81.6,0.633,0.211,0.0,18.8754444455 
11315,6207,1000000008,erc1155,1677424529,false,11,0xd7fd128a2fd1382fb286cb82b756f7b0e983b5a1,0.47,true,2,0.77,0.0141,0.0047,0.0,0.4362 
12131,7023,1000000016,erc1155,1677424531,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,3,51.1,0.633,0.211,0.0,18.756666668 
12133,7025,1000000016,erc1155,1677424551,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,4,55.0,0.633,0.211,0.0,18.561 
12139,7031,1000000016,erc1155,1677424555,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,3,44.1,0.633,0.211,0.0,19.106 
12150,7042,1000000016,erc1155,1677424559,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,4,56.0,0.633,0.211,0.0,18.520702 
10509,5401,363,erc1155,1677424560,false,8,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,188.0,true,3,444.0,5.64,1.88,0.0,171.09925908 
11291,6183,1000000008,erc1155,1677424561,false,11,0xd7fd128a2fd1382fb286cb82b756f7b0e983b5a1,0.31,true,5,1.081,0.0093,0.0031,0.0,0.283782366034 
11644,6536,1000000038,erc1155,1677424561,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,18.900000000000002,true,5,75.600000000000002,0.56700000000000006,0.18900000000000002,0.0,17.04331840508000192 
12157,7049,1000000016,erc1155,1677424565,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,4,56.0,0.633,0.211,0.0,18.520702 
11659,6551,1000000038,erc1155,1677424577,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,18.900000000000002,true,6,86.190000000000002,0.56700000000000006,0.18900000000000002,0.0,16.90042450088700192 
11163,6055,1000000008,erc1155,1677424581,false,11,0xd7fd128a2fd1382fb286cb82b756f7b0e983b5a1,0.32,true,11,2.122,0.0096,0.0032,0.0,0.288805540845 
12163,7055,1000000016,erc1155,1677424585,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,3,51.1,0.633,0.211,0.0,18.756666668 
11660,6552,1000000038,erc1155,1677424589,false,11,0x72db34299d4bb489993a49822708ce692cca3eb2,19.1,true,7,103.750000000000001,0.573,0.191,0.0,17.220190585869999995 
12164,7056,1000000016,erc1155,1677424589,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,4,56.0,0.633,0.211,0.0,18.520702 
12166,7058,1000000016,erc1155,1677424593,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,3,51.1,0.633,0.211,0.0,18.756666668 
11288,6180,1000000008,erc1155,1677424599,false,11,0xd7fd128a2fd1382fb286cb82b756f7b0e983b5a1,0.33,true,4,1.00150000000000002,0.0099,0.0033,0.0,0.303353833341 
11695,6587,1000000038,erc1155,1677424599,false,11,0x72db34299d4bb489993a49822708ce692cca3eb2,19.1,true,8,118.340000000000001,0.573,0.191,0.0,17.169817879099999995 
12177,7069,1000000016,erc1155,1677424599,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,4,53.1,0.633,0.211,0.0,18.6562666672 
11749,6641,1000000038,erc1155,1677424619,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,18.900000000000002,true,6,93.160000000000002,0.56700000000000006,0.18900000000000002,0.0,17.01272988700300192 
12178,7070,1000000016,erc1155,1677424633,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,4,53.1,0.633,0.211,0.0,18.6562666672 
12193,7085,1000000016,erc1155,1677424633,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,7,95.295000000000001,0.633,0.211,0.0,18.826761677209999995 
12202,7094,1000000016,erc1155,1677424633,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,3,49.1,0.633,0.211,0.0,18.856 
12222,7114,1000000016,erc1155,1677424633,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,2,41.1,0.633,0.211,0.0,19.256 
11952,6844,1000000016,erc1155,1677424641,false,11,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,20.2,true,3,43.65,0.606,0.202,0.0,18.2195 
12097,6989,1000000016,erc1155,1677424661,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,4,50.6,0.633,0.211,0.0,18.781 
12144,7036,1000000016,erc1155,1677424679,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,6,79.495000000000001,0.633,0.211,0.0,18.894430889459999995 
11716,6608,1000000038,erc1155,1677424689,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,19.005000000000003,true,8,119.410000000000004,0.57015000000000009,0.19005000000000003,0.0,17.052052827553002875 
12167,7059,1000000016,erc1155,1677424689,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,5,76.000000000000002,0.633,0.211,0.0,18.89542770749999999 
12190,7082,1000000016,erc1155,1677424689,false,11,0x3621fd0db8dabc21d522851de01114cf82b7c21f,20.2,true,9,127.087500000000001,0.606,0.202,0.0,17.956631531605999995 
12867,7759,1000000017,erc1155,1677424689,false,11,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,96.60000000000001,true,5,348.600000000000010001,2.8980000000000003,0.9660000000000001,0.0,85.3466137390000096 
12206,7098,1000000016,erc1155,1677424693,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,7,90.0,0.633,0.211,0.0,18.99613879961 
12884,7776,1000000031,erc1155,1677424697,false,11,0x89b123439a9fb0e03c028ff57d8bc0fc444a7008,2625.0,true,3,6025.000000000000000001,78.75,26.25,0.0,2350.0 
12802,7694,1000000023,erc1155,1677424699,false,11,0x262336fd3eda533826aa4c92c9f23563f9f90693,115.5,true,5,363.500000000000000001,3.465,1.155,0.0,103.099666674 
12220,7112,1000000016,erc1155,1677424701,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,6,96.85,0.633,0.211,0.0,19.076603255 
12040,6932,1000000016,erc1155,1677424708,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,7,96.495500000000004,0.633,0.211,0.0,18.90712610615099998 
12098,6990,1000000016,erc1155,1677424714,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,6,88.795500000000004,0.633,0.211,0.0,19.14676998440899998 
12113,7005,1000000016,erc1155,1677424718,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,7,106.195500000000005,0.633,0.211,0.0,18.992862850794999975 
11948,6840,1000000016,erc1155,1677424728,false,11,0x072b96cf92aa03f453ccfb114a166d11f88a3414,25.0,true,3,49.5,0.75,0.25,0.0,22.775 
12117,7009,1000000016,erc1155,1677424728,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,8,113.4,0.633,0.211,0.0,18.8202668846 
11945,6837,1000000016,erc1155,1677424736,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,4,65.7,0.633,0.211,0.0,18.87545481531 
7454,2346,351,erc1155,1677424756,false,8,0x7af4922fc22037d573e889201be7c38e42f22220,3.0,true,1,3.0,0.09,0.03,0.0,2.88 
12211,7103,1000000016,erc1155,1677424768,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,6,87.2,0.633,0.211,0.0,18.69882148331 
12221,7113,1000000016,erc1155,1677424772,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,10,127.56,0.633,0.211,0.0,18.795290275693 
12155,7047,1000000016,erc1155,1677424778,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,3,50.8,0.633,0.211,0.0,18.79963066798 
12023,6915,1000000016,erc1155,1677424784,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,3,44.1,0.633,0.211,0.0,19.106 
11680,6572,1000000038,erc1155,1677424786,false,11,0x72db34299d4bb489993a49822708ce692cca3eb2,19.1,true,7,102.305000000000001,0.573,0.191,0.0,17.192129503692999995 
11871,6763,1000000038,erc1155,1677424790,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,19.005000000000003,true,5,83.235000000000003,0.57015000000000009,0.19005000000000003,0.0,17.19855953440000288 
12078,6970,1000000016,erc1155,1677424790,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,4,56.0,0.633,0.211,0.0,18.520702 
8528,3420,353,erc1155,1677424790,false,8,0xa825d4bbb5ff85b11ac64a526b04e4725015a33b,8.8,true,1,8.8,0.264,0.088,0.0,8.448 
11642,6534,1000000038,erc1155,1677424794,false,11,0x47d6f96ba098816389db7c87cbf077de7181b853,19.846,true,9,137.286000000000003,0.59538,0.19846,0.0,17.798409586371999985 
12132,7024,1000000016,erc1155,1677424794,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,3,51.1,0.633,0.211,0.0,18.756666668 
11683,6575,1000000038,erc1155,1677424796,false,11,0x72db34299d4bb489993a49822708ce692cca3eb2,19.1,true,6,85.480000000000001,0.573,0.191,0.0,17.213338456509999995 
12535,7427,1000000021,erc1155,1677424800,false,11,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3.8,true,7,15.92,0.114,0.038,0.0,3.37000260901 
11870,6762,1000000038,erc1155,1677424804,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,19.005000000000003,true,5,83.235000000000003,0.57015000000000009,0.19005000000000003,0.0,17.19855953440000288 
11691,6583,1000000038,erc1155,1677424814,false,11,0x1be9504356cfbc83727d479861191e9f7be824a1,19.2,true,7,102.605000000000001,0.576,0.192,0.0,17.283419815812999995 
11689,6581,1000000038,erc1155,1677424824,false,11,0x72db34299d4bb489993a49822708ce692cca3eb2,19.1,true,7,102.505000000000001,0.573,0.191,0.0,17.187419815812999995 
12106,6998,1000000016,erc1155,1677424828,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.1,true,4,73.000000000000002,0.633,0.211,0.0,19.19369999999999999 
11881,6773,1000000038,erc1155,1677424830,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,19.005000000000003,true,5,83.225000000000003,0.57015000000000009,0.19005000000000003,0.0,17.19862120032100288 
11883,6775,1000000038,erc1155,1677424846,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,19.005000000000003,true,5,83.225000000000003,0.57015000000000009,0.19005000000000003,0.0,17.19862120032100288 
11704,6596,1000000038,erc1155,1677424852,false,11,0x701b01cd2317ec4f806ea9f48f258ddfb53d1905,18.900000000000002,true,6,90.710000000000002,0.56700000000000006,0.18900000000000002,0.0,17.02804110057300192 
12201,7093,1000000016,erc1155,1677424854,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.5,true,9,133.31,0.645,0.215,0.0,19.182187514914 
7439,2331,351,erc1155,1677424856,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,2.5,true,1,2.5,0.075,0.025,0.0,2.4 
12127,7019,1000000016,erc1155,1677424864,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.5,true,3,50.7,0.645,0.215,0.0,19.253344 
11700,6592,1000000038,erc1155,1677424868,false,11,0x47d6f96ba098816389db7c87cbf077de7181b853,18.920500000000004,true,7,102.940500000000004,0.56761500000000012,0.18920500000000004,0.0,17.02802635780000384 
9864,4756,356,erc1155,1677424870,false,8,0x72db34299d4bb489993a49822708ce692cca3eb2,1.1,true,1,1.1,0.033,0.011,0.0,1.056 
11705,6597,1000000038,erc1155,1677424872,false,11,0x701b01cd2317ec4f806ea9f48f258ddfb53d1905,18.900000000000002,true,6,89.005000000000002,0.56700000000000006,0.18900000000000002,0.0,16.89289031353200192 
11885,6777,1000000038,erc1155,1677424872,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,19.005000000000003,true,5,83.225000000000003,0.57015000000000009,0.19005000000000003,0.0,17.19862120032100288 
8419,3311,352,erc1155,1677424877,false,8,0xd7fd128a2fd1382fb286cb82b756f7b0e983b5a1,3.0,true,2,3.5,0.09,0.03,0.0,2.855 
11721,6613,1000000038,erc1155,1677424884,false,11,0x72db34299d4bb489993a49822708ce692cca3eb2,19.1,true,8,114.605000000000001,0.573,0.191,0.0,17.185584556012999995 
11898,6790,1000000038,erc1155,1677424884,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,19.005000000000003,true,7,92.615000000000003,0.57015000000000009,0.19005000000000003,0.0,16.92957380740300288 
11723,6615,1000000038,erc1155,1677424892,false,11,0x72db34299d4bb489993a49822708ce692cca3eb2,19.1,true,7,103.31,0.573,0.191,0.0,17.202419798643 
11707,6599,1000000038,erc1155,1677424896,false,11,0x701b01cd2317ec4f806ea9f48f258ddfb53d1905,20.055000000000003,true,8,124.450000000000003,0.60165000000000009,0.20055000000000003,0.0,17.86058761300300288 
11944,6836,1000000016,erc1155,1677424896,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,21.5,true,7,105.11,0.645,0.215,0.0,19.085226033944 
11677,6569,1000000038,erc1155,1677424900,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,19.11,true,8,120.220000000000003,0.5733,0.1911,0.0,17.148304681829999985 
11726,6618,1000000038,erc1155,1677424908,false,11,0x47d6f96ba098816389db7c87cbf077de7181b853,18.900000000000002,true,7,102.305000000000003,0.56700000000000006,0.18900000000000002,0.0,16.995419815813001915 
11709,6601,1000000038,erc1155,1677424916,false,11,0x701b01cd2317ec4f806ea9f48f258ddfb53d1905,20.055000000000003,true,8,122.560000000000004,0.60165000000000009,0.20055000000000003,0.0,17.998674631123002875 
11949,6841,1000000016,erc1155,1677424936,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,22.22,true,4,61.22,0.6666,0.2222,0.0,19.9783000014 
12066,6958,1000000016,erc1155,1677424940,false,11,0x3621fd0db8dabc21d522851de01114cf82b7c21f,20.2,true,3,43.45,0.606,0.202,0.0,18.2295 
8047,2939,352,erc1155,1677424950,false,8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,1.0,false,1,1.0,0.03,0.01,0.0,0.96 
11958,6850,1000000016,erc1155,1677424954,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,22.22,true,9,142.020000000000002,0.6666,0.2222,0.0,19.66151893617499999 
11734,6626,1000000038,erc1155,1677424958,false,11,0x701b01cd2317ec4f806ea9f48f258ddfb53d1905,20.055000000000003,true,9,137.115000000000003,0.60165000000000009,0.20055000000000003,0.0,17.99247377895300288 
12110,7002,1000000016,erc1155,1677424962,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,22.22,true,5,72.22,0.6666,0.2222,0.0,19.6602333338 
12162,7054,1000000016,erc1155,1677424966,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,22.22,true,3,63.22,0.6666,0.2222,0.0,20.2262 
12225,7117,1000000016,erc1155,1677424974,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,22.22,true,3,63.22,0.6666,0.2222,0.0,20.2262 
11737,6629,1000000038,erc1155,1677424980,false,11,0x701b01cd2317ec4f806ea9f48f258ddfb53d1905,20.265,true,8,123.38,0.60795,0.20265,0.0,18.195390386703 
11957,6849,1000000016,erc1155,1677424982,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,22.22,true,8,119.6175,0.6666,0.2222,0.0,19.845084907538 
11987,6879,1000000016,erc1155,1677424996,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,22.22,true,7,109.785,0.6666,0.2222,0.0,19.803752025619 
11744,6636,1000000038,erc1155,1677425000,false,11,0x701b01cd2317ec4f806ea9f48f258ddfb53d1905,20.055000000000003,true,8,122.880000000000003,0.60165000000000009,0.20055000000000003,0.0,18.00564881354000288 
11747,6639,1000000038,erc1155,1677425016,false,11,0x701b01cd2317ec4f806ea9f48f258ddfb53d1905,20.055000000000003,true,8,123.065000000000004,0.60165000000000009,0.20055000000000003,0.0,18.016471193373002875 
11996,6888,1000000016,erc1155,1677425028,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,23.1,true,4,59.1,0.693,0.231,0.0,20.376 
12159,7051,1000000016,erc1155,1677425030,false,11,0x8cbf96319b3c56d50a7c82efb6d3c46bd6f889ba,22.5,true,8,131.935000000000001,0.675,0.225,0.0,20.234473436615999995 
11997,6889,1000000016,erc1155,1677425032,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,23.1,true,4,58.3,0.693,0.231,0.0,20.416 
11999,6891,1000000016,erc1155,1677425040,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,23.1,true,4,58.5,0.693,0.231,0.0,20.406 
7989,2881,352,erc1155,1677425040,false,8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,1.0,false,1,1.0,0.03,0.01,0.0,0.96 
12138,7030,1000000016,erc1155,1677425044,false,11,0x8cbf96319b3c56d50a7c82efb6d3c46bd6f889ba,20.0,true,9,127.495500000000005,0.6,0.2,0.0,17.766441858133999975 
12000,6892,1000000016,erc1155,1677425048,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,23.1,true,4,60.0,0.693,0.231,0.0,20.340702 
12002,6894,1000000016,erc1155,1677425052,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,23.1,true,4,60.0,0.693,0.231,0.0,20.340702 
11785,6677,1000000038,erc1155,1677425054,false,11,0x701b01cd2317ec4f806ea9f48f258ddfb53d1905,20.055000000000003,true,6,101.475000000000005,0.60165000000000009,0.20055000000000003,0.0,18.10984585603700287 
12088,6980,1000000016,erc1155,1677425096,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,23.5,true,6,101.655,0.705,0.235,0.0,20.60343333474 
12091,6983,1000000016,erc1155,1677425096,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,23.5,true,5,96.755,0.705,0.235,0.0,20.83939800274 
12109,7001,1000000016,erc1155,1677425098,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,23.5,true,5,95.755,0.705,0.235,0.0,20.88873133474 
10477,5369,362,erc1155,1677425104,false,8,0x6c127b8ff818d1bbbf6015c327fde5ca73a78a91,230.0,true,2,260.000000000000000001,6.9,2.3,0.0,219.3 
12116,7008,1000000016,erc1155,1677425114,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,23.5,true,5,88.255,0.705,0.235,0.0,21.26373133474 
7870,2762,352,erc1155,1677425192,false,8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,1.0,false,1,1.0,0.03,0.01,0.0,0.96 
8424,3316,352,erc1155,1677425192,false,8,0xb6e6172a1caf201c1fde4f111b67a4b857def0ba,0.5,true,1,0.5,0.015,0.005,0.0,0.48 
9962,4854,356,erc1155,1677425198,false,8,0x72db34299d4bb489993a49822708ce692cca3eb2,1.1,true,1,1.1,0.033,0.011,0.0,1.056 
8064,2956,352,erc1155,1677425209,false,8,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,2.0,false,1,2.0,0.06,0.02,0.0,1.92 
12170,7062,1000000016,erc1155,1677425220,false,11,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,22.155,true,4,73.155,0.66465,0.22155,0.0,19.66809421027 
12359,7251,1000000015,erc1155,1677425220,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,17.0,true,3,47.8,0.51,0.17,0.0,15.48261993311 
8347,3239,352,erc1155,1677425221,false,8,0x9fe6d7d5e9c9e3bff91149fbf731b618cbce3375,1.0,true,1,1.0,0.03,0.01,0.0,0.96 
12008,6900,1000000016,erc1155,1677425228,false,11,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,22.155,true,4,65.255,0.66465,0.22155,0.0,20.05830633474 
12368,7260,1000000015,erc1155,1677425228,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,17.0,true,4,48.8,0.51,0.17,0.0,15.43261993311 
12381,7273,1000000015,erc1155,1677425230,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,17.0,true,3,47.8,0.51,0.17,0.0,15.48261993311 
12460,7352,1000000015,erc1155,1677425234,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,17.0,true,4,52.8,0.51,0.17,0.0,15.23261993311 
12027,6919,1000000016,erc1155,1677425242,false,11,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,22.5,true,4,66.6,0.675,0.225,0.0,20.33950633474 
12352,7244,1000000015,erc1155,1677425242,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,17.0,true,3,47.9,0.51,0.17,0.0,15.4769561536 
12033,6925,1000000016,erc1155,1677425252,false,11,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,22.5,true,5,77.6,0.675,0.225,0.0,19.79017300274 
12039,6931,1000000016,erc1155,1677425266,false,11,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,22.5,true,6,78.5,0.675,0.225,0.0,19.74450633474 
12887,7779,1000000043,erc1155,1677425274,false,11,0xd98695e2fce07e908c9f523387b1b1f8eb9d41ec,4200.0,true,4,11600.0,126.0,42.0,0.0,3737.8666668 
12047,6939,1000000016,erc1155,1677425282,false,11,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,22.5,true,4,73.6,0.675,0.225,0.0,19.99017300274 
11875,6767,1000000038,erc1155,1677425288,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,19.459676250000005,true,6,101.773201250000007,0.58379028750000015,0.19459676250000005,0.0,17.56754018890000479 
12071,6963,1000000016,erc1155,1677425312,false,11,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,22.155,true,5,78.155,0.66465,0.22155,0.0,19.42300833474 
10672,5564,1000000008,erc1155,1677425332,false,11,0x9098b23ed9cc4ca858b642af81442e9e591ff073,0.21000000000000002,true,2,0.41000000000000002,0.0063,0.0021,0.0,0.19160000000000002 
11521,6413,1000000020,erc1155,1677425332,false,11,0xde9d31ab8f46030a11195c4373ab43014908c9e6,3.0,true,6,8.96,0.09,0.03,0.0,2.759517456389 
11287,6179,1000000008,erc1155,1677425338,false,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.26625375000000007,true,6,1.31132875000000014,0.0079876125,0.0026625375,0.0,0.23965964986400007 
9907,4799,356,erc1155,1677425378,false,8,0x3621fd0db8dabc21d522851de01114cf82b7c21f,1.5,true,5,6.540625,0.045,0.015,0.0,1.360187026625 
12518,7410,1000000021,erc1155,1677425402,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,4.0,true,6,17.581,0.12,0.04,0.0,3.6098435287753 
11283,6175,1000000008,erc1155,1677425410,false,11,0xb53cf0a586973ab15c0a045990d06b4fa083dd5a,0.26,true,6,1.23355000000000002,0.0078,0.0026,0.0,0.232048842604 
12541,7433,1000000021,erc1155,1677425410,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,4.0,true,7,21.5625,0.12,0.04,0.0,3.601318536245 
10242,5134,355,erc1155,1677425430,false,8,0xde9d31ab8f46030a11195c4373ab43014908c9e6,15.0,true,3,36.0,0.45,0.15,0.0,13.3504666676 
12550,7442,1000000021,erc1155,1677425430,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,4.2,true,7,21.2650000000000002,0.126,0.042,0.0,3.733328209335999999 
12551,7443,1000000021,erc1155,1677425434,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,4.2,true,5,16.38,0.126,0.042,0.0,3.793458254722 
12568,7460,1000000021,erc1155,1677425438,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,4.2,true,6,17.38,0.126,0.042,0.0,3.743524921522 
12578,7470,1000000021,erc1155,1677425442,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,4.2,true,7,16.78,0.126,0.042,0.0,3.773458254722 
11316,6208,1000000008,erc1155,1677425450,false,11,0xb53cf0a586973ab15c0a045990d06b4fa083dd5a,0.23152500000000004,true,4,0.86202500000000009,0.00694575,0.00231525,0.0,0.21011150000000004 
12591,7483,1000000021,erc1155,1677425450,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,4.2,true,7,17.5,0.126,0.042,0.0,3.77586285751 
12603,7495,1000000021,erc1155,1677425500,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,4.2,true,6,15.0,0.126,0.042,0.0,3.7583066669 
11293,6185,1000000008,erc1155,1677425502,false,11,0x8cbf96319b3c56d50a7c82efb6d3c46bd6f889ba,0.25,true,5,0.98050000000000005,0.0075,0.0025,0.0,0.22285416668 
8706,3598,353,erc1155,1677425502,false,8,0xde9d31ab8f46030a11195c4373ab43014908c9e6,9.450000000000001,true,5,39.850000000000001,0.28350000000000003,0.09450000000000001,0.0,8.47760476230000096 
12533,7425,1000000021,erc1155,1677425504,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,4.2,true,8,26.0650000000000006,0.126,0.042,0.0,3.773055506402999997 
12563,7455,1000000021,erc1155,1677425508,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,4.2,true,6,20.2650000000000002,0.126,0.042,0.0,3.774033254721999999 
12575,7467,1000000021,erc1155,1677425512,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,4.2,true,7,20.8650000000000002,0.126,0.042,0.0,3.744033254721999999 
12581,7473,1000000021,erc1155,1677425516,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,4.2,true,7,21.38,0.126,0.042,0.0,3.717640237122 
11523,6415,1000000020,erc1155,1677425524,false,11,0xde9d31ab8f46030a11195c4373ab43014908c9e6,3.0,true,6,8.74,0.09,0.03,0.0,2.758639783588 
12674,7566,1000000021,erc1155,1677425524,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,4.2,true,6,18.231,0.126,0.042,0.0,3.7754044164953 
12676,7568,1000000021,erc1155,1677425536,false,11,0x0a5ff399e5405c978e5b2058a3bd8e291bd971e5,4.2,true,6,19.7300000000000004,0.126,0.042,0.0,3.771504651497999998 
